movie_id,genre,company_name,company_country,movie_country,lang,adult,belongs_to_collection,budget,imdb_id,original_language,original_title,overview,popularity,release_date,revenue,runtime,status,title,video,vote_average,vote_count
458897,Action,2.0 Entertainment,US,US,English,False,FALSE,48000000,tt5033998,en,Charlie's Angels,"Elena Houghlin is a scientist, engineer and inventor of Calisto -- a sustainable energy source that will revolutionize the way people use power. It will be ready as soon as she works out the last issue, if not it could be turned into a dangerous weapon. But when the cutting edge technology is pushed to an investor before she can do that, Elena turns to the Townsend Agency for help. Now, it's up to the Angels -- Jane, Sabina, and the newly recruited Elena -- to retrieve Calisto before it can be transformed into a weapon of mass destruction.",36.683,11/14/2019,73279888,118,Released,Charlie's Angels,False,6.418,2988
459003,Adventure,Animagrad Animation Studio,UA,UA,Ukrainian,False,FALSE,5000000,tt6685538,uk,Мавка: Лісова пісня,"Mavka, a Soul of the Forest, faces an impossible choice between love and her duty as Guardian of the Heart of the Forest when she falls for a human, a talented young musician named Lukas.",67.557,3/2/2023,17974964,99,Released,Mavka: The Forest Song,False,7.244,761
459151,Animation,DreamWorks Animation,US,US,English,False,The Boss Baby Collection,82000000,tt6932874,en,The Boss Baby: Family Business,The Templeton brothers — Tim and his Boss Baby little bro Ted — have become adults and drifted away from each other. But a new boss baby with a cutting-edge approach and a can-do attitude is about to bring them together again … and inspire a new family business.,64.366,7/1/2021,146745280,107,Released,The Boss Baby: Family Business,False,7.35,2546
460019,Horror,Blumhouse Productions,US,US,English,False,FALSE,3500000,tt6772950,en,Truth or Dare,"A harmless game of ""Truth or Dare"" among friends turns deadly when someone—or something—begins to punish those who tell a lie—or refuse the dare.",31.679,4/12/2018,95330493,101,Released,Truth or Dare,False,5.936,4035
460229,Mystery,Retromedia Entertainment,US,US,English,False,FALSE,0,tt7144296,en,Kiss and Kill,"A reckless night of indiscretion and lust leads a woman into the dark world of blackmail and murder. When revealing photos of her sexual tryst unexpectedly surface, Katy is forced to submit to whatever her tormentors desire.",105.856,8/8/2017,0,81,Released,Kiss and Kill,False,5.4,58
460458,Horror,Screen Gems,US,US,English,False,FALSE,25000000,tt6920084,en,Resident Evil: Welcome to Raccoon City,"Once the booming home of pharmaceutical giant Umbrella Corporation, Raccoon City is now a dying Midwestern town. The company’s exodus left the city a wasteland…with great evil brewing below the surface. When that evil is unleashed, the townspeople are forever…changed…and a small group of survivors must work together to uncover the truth behind Umbrella and make it through the night.",85.025,11/24/2021,41914915,107,Released,Resident Evil: Welcome to Raccoon City,False,6.0,2464
460465,Action,New Line Cinema,US,US,Mandarin,False,Mortal Kombat (Reboot) Collection,20000000,tt0293429,en,Mortal Kombat,"Washed-up MMA fighter Cole Young, unaware of his heritage, and hunted by Emperor Shang Tsung's best warrior, Sub-Zero, seeks out and trains with Earth's greatest champions as he prepares to stand against the enemies of Outworld in a high stakes battle for the universe.",47.561,4/7/2021,84426031,110,Released,Mortal Kombat,False,7.027,5883
460793,Family,Walt Disney Pictures,US,US,English,False,FALSE,0,tt5452780,en,Olaf's Frozen Adventure,"Olaf is on a mission to harness the best holiday traditions for Anna, Elsa, and Kristoff.",32.012,10/27/2017,0,22,Released,Olaf's Frozen Adventure,False,6.459,1442
461130,Action,Colony Pictures,CA,CA,English,False,Code 8 Collection,15000000,tt6259380,en,Code 8,"In Lincoln City, some inhabitants have extraordinary abilities. Most live below the poverty line, under the close surveillance of a heavily militarized police force. Connor, a construction worker with powers, involves with a criminal gang to help his ailing mother. (Based on the short film “Code 8,” 2016.)",33.556,12/6/2019,157209,99,Released,Code 8,False,6.3,2007
463821,Fantasy,Reliance Entertainment,IN,US,English,False,FALSE,42000000,tt2119543,en,The House with a Clock in Its Walls,"When ten-year-old Lewis is suddenly orphaned, he is sent to live with his Uncle Jonathan in a creaky (and creepy) old mansion with a mysterious ticking noise that emanates from the walls. Upon discovering that his uncle is a warlock, Lewis begins learning magic, but when he rebelliously resurrects an evil warlock he must find the secret of the house and save the world from destruction.",38.644,9/15/2018,131523093,105,Released,The House with a Clock in Its Walls,False,6.2,2163
464052,Adventure,DC Films,US,US,English,False,Wonder Woman Collection,200000000,tt7126948,en,Wonder Woman 1984,A botched store robbery places Wonder Woman in a global battle against a powerful and mysterious ancient force that puts her powers in jeopardy.,64.544,12/16/2020,169601036,151,Released,Wonder Woman 1984,False,6.4,8501
464889,Action,Mandalay Pictures,US,US,English,False,Sniper Collection,0,tt6349302,en,Sniper: Ultimate Kill,"For the first time, Brandon Beckett, Richard Miller and Sgt. Thomas Beckett join forces in Colombia to take down a brutal drug cartel. When a deadly sniper with advanced, never-before-seen weaponry targets local Special Agent Kate Estrada, our elite team is in for the ultimate battle in this explosive, game-changing action thriller.",41.56,10/3/2017,0,93,Released,Sniper: Ultimate Kill,False,6.44,335
466272,Thriller,Bona Film Group,CN,US,Italian,False,FALSE,95000000,tt7131622,en,Once Upon a Time... in Hollywood,"Los Angeles, 1969. TV star Rick Dalton, a struggling actor specializing in westerns, and stuntman Cliff Booth, his best friend, try to survive in a constantly changing movie industry. Dalton is the neighbor of the young and promising actress and model Sharon Tate, who has just married the prestigious Polish director Roman Polanski…",75.687,7/24/2019,392105159,162,Released,Once Upon a Time... in Hollywood,False,7.4,13596
466282,Comedy,Overbrook Entertainment,US,US,English,False,To All the Boys Collection,0,tt3846674,en,To All the Boys I've Loved Before,Lara Jean's love life goes from imaginary to out of control when her secret letters to every boy she's ever fallen for are mysteriously mailed out.,119.384,8/16/2018,0,100,Released,To All the Boys I've Loved Before,False,7.61,8417
466420,History,Imperative Entertainment,US,US,English,False,FALSE,200000000,tt5537002,en,Killers of the Flower Moon,"When oil is discovered in 1920s Oklahoma under Osage Nation land, the Osage people are murdered one by one—until the FBI steps in to unravel the mystery.",65.99,10/18/2023,156922344,206,Released,Killers of the Flower Moon,False,7.441,3420
467244,War,A24,US,US,Yiddish,False,FALSE,15000000,tt7160372,en,The Zone of Interest,"The commandant of Auschwitz, Rudolf Höss, and his wife Hedwig, strive to build a dream life for their family in a house and garden next to the camp.",93.574,12/15/2023,52631884,105,Released,The Zone of Interest,False,7.061,1935
467938,Action,M.E.S. Productions,FR,FR,French,False,FALSE,2900000,tt6738136,fr,Revenge,Jen's romantic getaway with her wealthy married boyfriend is disrupted when his friends arrive for an impromptu hunting trip. Tension mounts at the house until the situation culminates in an unexpected way.,33.403,2/7/2018,938055,109,Released,Revenge,False,6.5,1800
473033,Drama,Elara Pictures,US,US,English,False,FALSE,19000000,tt5727208,en,Uncut Gems,"A charismatic New York City jeweler always on the lookout for the next big score makes a series of high-stakes bets that could lead to the windfall of a lifetime. Howard must perform a precarious high-wire act, balancing business, family, and encroaching adversaries on all sides in his relentless pursuit of the ultimate win.",43.364,8/30/2019,50023780,136,Released,Uncut Gems,False,7.154,4793
474350,Thriller,Vertigo Entertainment,US,US,English,False,It Collection,79000000,tt7349950,en,It Chapter Two,"27 years after overcoming the malevolent supernatural entity Pennywise, the former members of the Losers' Club, who have grown up and moved away from Derry, are brought back together by a devastating phone call.",64.319,9/4/2019,473123154,169,Released,It Chapter Two,False,6.839,8806
475557,Drama,Village Roadshow Pictures,US,US,English,False,Joker Collection,55000000,tt7286456,en,Joker,"During the 1980s, a failed stand-up comedian is driven insane and turns to a life of crime and chaos in Gotham City while becoming an infamous psychopathic crime figure.",95.01,10/1/2019,1078958629,122,Released,Joker,False,8.142,26034
476299,Mystery,5656 Films,FR,FR,English,False,FALSE,0,tt6195094,en,Ghostland,"A mother of two inherits a home from her aunt. On the first night in the new home she is confronted with murderous intruders and fights for her daughters’ lives. Sixteen years later the daughters reunite at the house, and that is when things get strange...",41.685,3/14/2018,0,91,Released,Ghostland,False,7.373,2433
476669,Adventure,Cloudy Productions,GB,US,English,False,Kingsman Collection,100000000,tt6856242,en,The King's Man,"As a collection of history's worst tyrants and criminal masterminds gather to plot a war to wipe out millions, one man must race against time to stop them.",67.085,12/22/2021,125897478,131,Released,The King's Man,False,6.752,4593
479455,Science Fiction,Amblin Entertainment,US,US,French,False,FALSE,110000000,tt2283336,en,Men in Black: International,"The Men in Black have always protected the Earth from the scum of the universe. In this new adventure, they tackle their biggest, most global threat to date: a mole in the Men in Black organization.",42.513,6/12/2019,253890701,115,Released,Men in Black: International,False,5.908,4942
479718,Crime,BA Entertainment,KR,KR,Korean,False,The Roundup Collection,5900000,tt7468056,ko,범죄도시,"In Chinatown, law and order is turned upside down when a trio of feral Chinese gangsters arrive, start terrorizing civilians, and usurping territory. The beleaguered local gangsters team up with the police, lead by the badass loose cannon Ma Seok-do, to bring them down. Based on a true story.",37.878,10/3/2017,52946454,121,Released,The Outlaws,False,7.695,440
480105,Horror,Entertainment Studios,US,GB,English,False,47 Meters Down Collection,12000000,tt7329656,en,47 Meters Down: Uncaged,"Four teenage girls go on a diving adventure to explore a submerged Mayan city. Once inside, their rush of excitement turns into a jolt of terror as they discover the sunken ruins are a hunting ground for deadly great white sharks. With their air supply steadily dwindling, the friends must navigate the underwater labyrinth of claustrophobic caves and eerie tunnels in search of a way out of their watery hell.",33.828,8/15/2019,47582563,90,Released,47 Meters Down: Uncaged,False,5.7,1418
